SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS18551","http://www.inventorysource.com/images/gs/GS18551.jpg","ARC Lite Gathering Pin  8/32R","9",Yes,"<b>ARC Lite Gathering Pin, 8/32 Red - </b><br>Manufacture ID: C-406R<br><br>Closeout Item - New Reduced cost! Quantities are limited.
<br>- Blue","272.99","155.79","Genesis","10925","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54251.jpg","8.5","0.00","272.99","859752000260","","","Genesis Original Bow - Left Handed, Blue, Kit  Manufacture ID: 10925    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners b",
"GS54235","http://www.inventorysource.com/images/gs/GS54235.jpg","Gen Mini RH HW, Kit","3",Yes,"<b>Genesis Mini Bow - Right Handed HardWoods, Kit</b><br>Manufacture ID: 11421<br><br>Genesis Mini Bow Kit
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Hardwoods
<br>- Right Handed
<br>
<br>Includes:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual","292.99","167.24","Genesis","11421","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54235.jpg","7.0","0.00","292.99","859752000543","","","Genesis Mini Bow - Right Handed HardWoods, Kit  Manufacture ID: 11421    Genesis Mini Bow Kit    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of",
"GS54244","http://www.inventorysource.com/images/gs/GS54244.jpg","Gen Original RH Blue, Bow Only","3",Yes,"<b>Genesis Original Bow - Right Handed, Blue, Bow Only</b><br>Manufacture ID: 10472<br><br>Genesis Original Bow Only
<br>
<br>The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.
<br>
<br>The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), eliminates specific draw length requirements. The result is a bow that fits virtually everybody (from 15"" to 30"").
<br>
<br>A Genesis bow set at 20 lbs., for example, stores and releases an amount of energy comparable to a 35 lb. recurve bow! Plus, the Genesis&trade; bow has the ""holding weight"" (10 to 20 lbs.) necessary to ""pull"" the string from your fingers, making it easy to shoot.
<br>
<br>The Genesis bow has just one cam. This means no tuning problems, much less recoil, more accurate shooting, and less noise.
<br>
<br>Genesis Technology offers several advantages that make the Genesis bow the perfect choice for archers of all ages and sizes.
<br>
<br>- Kids can't outgrow it - because there is no specific draw length requirement. 
<br>- It's simple to buy - no need to measure and fit for draw length. 
<br>- It's easy to shoot - because the draw length is always right, the beginning archer won't develop bad habits caused by an ill-fitting bow. 
<br>- Great for families - everybody in the family can shoot the same bow. 
<br>- Perfect for schools, clubs, organizations - no need to worry about draw length. 
<br>- Stores love it - great for getting people interested in archery, and it's the perfect bow for use with video target systems. 
<br>- Built to last - durable and tough, these bows can take the punishment that multiple shooters can dish out. 
<br>- Hand:  Right Handed
<br>- Color:  Blue","210.99","120.28","Genesis","10472","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54244.jpg","5.2","0.00","210.99","859752000116","","","Genesis Original Bow - Right Handed, Blue, Bow Only  Manufacture ID: 10472    Genesis Original Bow Only    The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.    The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), el",
"GS54249","http://www.inventorysource.com/images/gs/GS54249.jpg","Gen Original LH Red, Kit","2",Yes,"<b>Genesis Original Bow - Left Handed, Red, Kit</b><br>Manufacture ID: 10929<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Left Handed
<br>- Red","272.99","155.79","Genesis","10929","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54249.jpg","8.5","0.00","272.99","859752000307","","","Genesis Original Bow - Left Handed, Red, Kit  Manufacture ID: 10929    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners be",
"GS54242","http://www.inventorysource.com/images/gs/GS54242.jpg","Gen Original LH Pink, Kit","2",Yes,"<b>Genesis Original Bow - Left Handed, Pink, Kit</b><br>Manufacture ID: 12076<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Left Handed
<br>- Pink","292.99","167.24","Genesis","12076","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54242.jpg","8.5","0.00","292.99","859752000727","","","Genesis Original Bow - Left Handed, Pink, Kit  Manufacture ID: 12076    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners b",
"GS54233","http://www.inventorysource.com/images/gs/GS54233.jpg","Gen Mini RH Blue, Bow Only","3",Yes,"<b>Genesis Mini Bow - Right Handed Blue, Bow Only</b><br>Manufacture ID: 11415<br><br>Genesis Mini Bow
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Blue
<br>- Right Handed","210.99","120.28","Genesis","11415","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54233.jpg","3.85","0.00","210.99","859752000505","","","Genesis Mini Bow - Right Handed Blue, Bow Only  Manufacture ID: 11415    Genesis Mini Bow    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of arc",
"GS54247","http://www.inventorysource.com/images/gs/GS54247.jpg","Gen Original LH HW, Kit","2",Yes,"<b>Genesis Original Bow - Left Handed, Hardwoods, Kit</b><br>Manufacture ID: 10935<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Left Handed
<br>- Hardwoods","292.99","167.24","Genesis","10935","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54247.jpg","8.5","0.00","292.99","859752000369","","","Genesis Original Bow - Left Handed, Hardwoods, Kit  Manufacture ID: 10935    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginn",
"GS54240","http://www.inventorysource.com/images/gs/GS54240.jpg","Gen Mini LH Pink, Kit","2",Yes,"<b>Genesis Mini Bow - Left Handed Pink, Kit</b><br>Manufacture ID: 12078<br><br>Genesis Mini Bow Kit
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Pink
<br>- Left Handed
<br>
<br>Includes:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual","292.99","167.24","Genesis","12078","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54240.jpg","7.0","0.00","292.99","859752000741","","","Genesis Mini Bow - Left Handed Pink, Kit  Manufacture ID: 12078    Genesis Mini Bow Kit    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of arche",
"GS54231","http://www.inventorysource.com/images/gs/GS54231.jpg","Gen Mini RH Red, Bow Only","3",Yes,"<b>Genesis Mini Bow - Right Handed Red, Bow Only</b><br>Manufacture ID: 11413<br><br>Genesis Mini Bow
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Red
<br>- Right Handed","210.99","120.28","Genesis","11413","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54231.jpg","3.85","0.00","210.99","859752000482","","","Genesis Mini Bow - Right Handed Red, Bow Only  Manufacture ID: 11413    Genesis Mini Bow    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of arch",
"GS54245","http://www.inventorysource.com/images/gs/GS54245.jpg","Gen Original LH Blue, Bow Only","4",Yes,"<b>Genesis Original Bow - Left Handed, Blue, Bow Only</b><br>Manufacture ID: 10471<br><br>Genesis Original Bow Only
<br>
<br>The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.
<br>
<br>The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), eliminates specific draw length requirements. The result is a bow that fits virtually everybody (from 15"" to 30"").
<br>
<br>A Genesis bow set at 20 lbs., for example, stores and releases an amount of energy comparable to a 35 lb. recurve bow! Plus, the Genesis&trade; bow has the ""holding weight"" (10 to 20 lbs.) necessary to ""pull"" the string from your fingers, making it easy to shoot.
<br>
<br>The Genesis bow has just one cam. This means no tuning problems, much less recoil, more accurate shooting, and less noise.
<br>
<br>Genesis Technology offers several advantages that make the Genesis bow the perfect choice for archers of all ages and sizes.
<br>
<br>- Kids can't outgrow it - because there is no specific draw length requirement. 
<br>- It's simple to buy - no need to measure and fit for draw length. 
<br>- It's easy to shoot - because the draw length is always right, the beginning archer won't develop bad habits caused by an ill-fitting bow. 
<br>- Great for families - everybody in the family can shoot the same bow. 
<br>- Perfect for schools, clubs, organizations - no need to worry about draw length. 
<br>- Stores love it - great for getting people interested in archery, and it's the perfect bow for use with video target systems. 
<br>- Built to last - durable and tough, these bows can take the punishment that multiple shooters can dish out. 
<br>- Hand:  Left Handed
<br>- Color:  Blue","210.99","120.28","Genesis","10471","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54245.jpg","5.2","0.00","210.99","859752000109","","","Genesis Original Bow - Left Handed, Blue, Bow Only  Manufacture ID: 10471    Genesis Original Bow Only    The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.    The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), eli",
"GS54254","http://www.inventorysource.com/images/gs/GS54254.jpg","Gen Original RH Pink, Kit","2",Yes,"<b>Genesis Original Bow - Right Handed, Pink, Kit</b><br>Manufacture ID: 12077<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Right Handed
<br>- Pink","292.99","167.24","Genesis","12077","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54254.jpg","8.5","0.00","292.99","859752000734","","","Genesis Original Bow - Right Handed, Pink, Kit  Manufacture ID: 12077    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginners ",
"GS54238","http://www.inventorysource.com/images/gs/GS54238.jpg","Gen Mini LH Blue, Kit","2",Yes,"<b>Genesis Mini Bow - Left Handed Blue, Kit</b><br>Manufacture ID: 11426<br><br>Genesis Mini Bow Kit
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Blue
<br>- Left Handed
<br>
<br>Includes:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual","272.99","155.79","Genesis","11426","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54238.jpg","7.0","0.00","272.99","859752000598","","","Genesis Mini Bow - Left Handed Blue, Kit  Manufacture ID: 11426    Genesis Mini Bow Kit    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of arche",
"GS54252","http://www.inventorysource.com/images/gs/GS54252.jpg","Gen Original RH Purple, Kit","4",Yes,"<b>Genesis Original Bow - Right Handed, Purple, Kit</b><br>Manufacture ID: 10932<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
<br>Featuring the revolutionary single-cam technology, the design breakthrough that changed the industry a decade ago, the Genesis is incredibly accurate, quiet shooting, produces very little recoil and is just plain fun to shoot.
<br>
<br>Features:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual
<br>- Right Handed
<br>- Purple","272.99","155.79","Genesis","10932","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54252.jpg","8.5","0.00","272.99","859752000338","","","Genesis Original Bow - Right Handed, Purple, Kit  Manufacture ID: 10932    Genesis Original Kit    The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.    Along with the single-cam Genesis bow, the set features several other components that will help beginner",
"GS54236","http://www.inventorysource.com/images/gs/GS54236.jpg","Gen Mini LH HW, Kit","3",Yes,"<b>Genesis Mini Bow - Left Handed HardWoods, Kit</b><br>Manufacture ID: 11422<br><br>Genesis Mini Bow Kit
<br>
<br>Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of archery.
<br>
<br>Just like the original Genesis, the Mini offers &ldquo;zero let-off&rdquo; so that there is no set draw length. Rather, the Mini Genesis can be drawn to a wide range of lengths, whatever fits that particular young shooter. Yet, the zero let-off feature helps to &ldquo;pull&rdquo; the string from the fingers upon release, making it easy to shoot. And at only 2 pounds physical weight, the bow is easy for youngsters to draw and aim without getting fatigued.
<br>
<br>Features:
<br>
<br>- 29 1/8"" axle-to-axle length
<br>- 6 1/8"" brace height
<br>- Adjustable draw weight 6-12 pounds
<br>- Draw length range of 14-25 inches
<br>- 2 pounds mass weight
<br>- Carbon cable guard
<br>- 77 11/16"" string length
<br>- 30 13/16"" cable length
<br>- Hardwoods
<br>- Left Handed
<br>
<br>Includes:
<br>
<br>- Genesis bow 
<br>- Color-coordinated belt tube quiver and adjustable arm guard 
<br>- 5 aluminum arrows 
<br>- 2 archery target faces 
<br>- Informative owners manual","292.99","167.24","Genesis","11422","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54236.jpg","7.0","0.00","292.99","859752000550","","","Genesis Mini Bow - Left Handed HardWoods, Kit  Manufacture ID: 11422    Genesis Mini Bow Kit    Featuring the same revolutionary technology as the original Genesis bow, the new Mini Genesis is scaled to fit even smaller-framed youngsters. Weighing only 2 pounds, and with adjustable draw weights of 6 to 12 pounds, the new Mini Genesis fits even pre-schoolers who are ready for the unique thrills of ",
"GS54243","http://www.inventorysource.com/images/gs/GS54243.jpg","Gen Original LH Red, Bow Only","4",Yes,"<b>Genesis Original Bow - Left Handed, Red, Bow Only</b><br>Manufacture ID: 10475<br><br>Genesis Original Bow Only
<br>
<br>The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.
<br>
<br>The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), eliminates specific draw length requirements. The result is a bow that fits virtually everybody (from 15"" to 30"").
<br>
<br>A Genesis bow set at 20 lbs., for example, stores and releases an amount of energy comparable to a 35 lb. recurve bow! Plus, the Genesis&trade; bow has the ""holding weight"" (10 to 20 lbs.) necessary to ""pull"" the string from your fingers, making it easy to shoot.
<br>
<br>The Genesis bow has just one cam. This means no tuning problems, much less recoil, more accurate shooting, and less noise.
<br>
<br>Genesis Technology offers several advantages that make the Genesis bow the perfect choice for archers of all ages and sizes.
<br>
<br>- Kids can't outgrow it - because there is no specific draw length requirement. 
<br>- It's simple to buy - no need to measure and fit for draw length. 
<br>- It's easy to shoot - because the draw length is always right, the beginning archer won't develop bad habits caused by an ill-fitting bow. 
<br>- Great for families - everybody in the family can shoot the same bow. 
<br>- Perfect for schools, clubs, organizations - no need to worry about draw length. 
<br>- Stores love it - great for getting people interested in archery, and it's the perfect bow for use with video target systems. 
<br>- Built to last - durable and tough, these bows can take the punishment that multiple shooters can dish out. 
<br>- Hand:  Left Handed
<br>- Color:  Red","210.99","120.28","Genesis","10475","Archery & Accessories","Compound Bows","http://www.inventorysource.com/images/gs/t_GS54243.jpg","5.2","0.00","210.99","859752000147","","","Genesis Original Bow - Left Handed, Red, Bow Only  Manufacture ID: 10475    Genesis Original Bow Only    The Genesis System combines ""zero let-off"" with light draw weights (adjustable from 10 lbs. to 20 lbs.) to create a bow that covers all standard draw lengths and fits virtually everyone.    The Genesis System, by elimination let-off on light draw weight bows (where let-off is unnecessary), elim",
"GS54250","http://www.inventorysource.com/images/gs/GS54250.jpg","Gen Original RH Blue, Kit","6",Yes,"<b>Genesis Original Bow - Right Handed, Blue, Kit</b><br>Manufacture ID: 10926<br><br>Genesis Original Kit
<br>
<br>The Genesis, the first compound bow that automatically covers all draw lengths, is available in a convenient kit. It is the perfect introduction to the sport of archery for young and old alike.
<br>
<br>Along with the single-cam Genesis bow, the set features several other components that will help beginners be fully prepared to take on the sport of archery. It includes a color matched durable vinyl tube quiver and arm guard with dual reinforced adjustable Velcro straps. It also features five aluminum target arrows, manufactured specifically for use with the Genesis bow. The Genesis Owner's Manual provides an easy-to-understand tutorial on how to safely use the Genesis bow and accessories. And, as an added bonus, the kit also features two free multi-colored ringed target faces.
<br>
<br>Genesis Technology, which effectively eliminates unnecessary let-off, makes the Genesis bow an extremely versatile bow that anyone can shoot. Children can't outgrow it because there is no specific draw length. And, since the draw length is always right, it's extremely easy for beginners to shoot.
<br>
